id,neighbourhood,neighbourhood_group,latitude,longitude,dist_km_sol,dist_km_airport
13051,Malasaña,Centro,40.42275,-3.70636,1.885954,14.058737000000017
13052,Arganzuela,Arganzuela,40.40634,-3.69244,2.72309,14.249111000000015
13053,Ciudad Lineal,Ciudad Lineal,40.43407,-3.65665,6.132952000000002,9.357666000000004
13054,San Blas,San Blas - Canillejas,40.43865,-3.62447,9.190845,6.755568999999999
13055,Centro,Centro,40.41994,-3.70481,1.5750340000000005,13.774950000000016
13056,Centro,Centro,40.41516,-3.69941,2.1598399999999995,13.584231000000017
13057,Puente de Vallecas,Puente de Vallecas,40.40135,-3.66644,5.358377000000001,13.142891000000018
13058,Malasaña,Centro,40.42341,-3.70491,1.973728,14.146511000000013
13059,Sol,Centro,40.4197,-3.70192,2.234712,13.505086000000018
13060,Sol,Centro,40.41938,-3.70141,2.234712,13.505086000000018
13061,Malasaña,Centro,40.4273,-3.70402,2.339059,13.852746000000018
13062,Aluche,Latina,40.38882,-3.75909,6.801098999999999,20.566196999999985
13063,San Blas,San Blas - Canillejas,40.43799,-3.60852,10.590845999999996,6.415003
13064,Aluche,Latina,40.39355,-3.75115,6.409025999999999,20.155869999999982
13065,Centro,Centro,40.42769,-3.7134,2.627874,14.572290000000017
13066,Centro,Centro,40.41317,-3.69649,2.074808,13.902279000000016
13067,Palos do Moguer,Arganzuela,40.40377,-3.69632,2.771247,15.294040000000017
13068,Centro,Centro,40.41548,-3.70191,2.156118,13.919374000000015
13069,Cortes,Centro,40.41345,-3.70113,1.3814360000000003,14.117759000000015
13070,Cortes,Centro,40.41248,-3.69323,2.29894,13.92430200000002
13071,Rios Rosas,Chamberí,40.44421,-3.69998,4.297135999999999,13.57100200000001
13072,Rios Rosas,Chamberí,40.44505,-3.70383,4.124855999999999,13.75002700000001
13073,Tetuán,Tetuán,40.46641,-3.69595,6.860159000000002,12.749489000000004
13074,Barajas,Barajas,40.46704,-3.58477,13.813164999999996,2.6303280000000004
13075,Ciudad Lineal,Ciudad Lineal,40.42683,-3.64248,7.3370320000000016,9.076376000000003
13076,La Chopera,Arganzuela,40.39328,-3.69589,3.801867,16.02184500000001
13077,Ciudad Lineal,Ciudad Lineal,40.43812,-3.6437,7.546692000000003,8.117000999999997
13078,Palos do Moguer,Arganzuela,40.40606,-3.69359,2.72309,14.249111000000015
13079,Centro,Centro,40.41467,-3.70595,1.2594690000000002,14.757386000000016
13080,Ciudad Lineal,Ciudad Lineal,40.43702,-3.64429,7.370854000000003,8.262399999999998
13081,Malasaña,Centro,40.42173,-3.70265,1.950533,13.842291000000015
13082,Tetuán,Tetuán,40.4495,-3.70246,4.848265000000001,13.452199000000004
13083,Cortes,Centro,40.41206,-3.69594,2.188839,13.814201000000017
13084,Ciudad Lineal,Ciudad Lineal,40.43592,-3.6536,6.468628000000001,9.237194000000002
13085,Centro,Centro,40.41127,-3.69988,2.056401,14.416031000000014
13086,Argüelles,Moncloa - Aravaca,40.42538,-3.71682,2.4419689999999994,14.904640000000017
13087,Puente de Vallecas,Puente de Vallecas,40.39405,-3.66617,5.303373000000001,13.650085000000017
13088,Justicia,Centro,40.42462,-3.69117,3.167218,12.406648000000008
13089,Salamanca,Salamanca,40.43469,-3.68197,4.654288999999999,11.559094000000009
13090,Salamanca,Salamanca,40.43676,-3.68528,4.668289999999998,11.716535000000007
13091,Centro,Centro,40.42399,-3.69258,3.047148999999999,12.892869000000012
13092,Sol,Centro,40.41589,-3.70429,0.104131,14.106658000000015
13093,Malasaña,Centro,40.42238,-3.70768,1.466627,14.164690000000013
13094,Recoletos,Salamanca,40.42251,-3.68547,3.376397999999999,12.284400000000009
13095,Fuencarral-el Pardo,Fuencarral - El Pardo,40.49271,-3.70902,10.572235,13.627193000000007
13096,Malasaña,Centro,40.42089,-3.70664,1.507543,13.976870000000018
13097,Centro,Centro,40.42271,-3.70618,1.885954,14.058737000000017
13098,Sol,Centro,40.41532,-3.70531,1.281974,14.110643000000016
13099,Bellas Vistas,Tetuán,40.44833,-3.70484,4.514978999999999,13.86519300000001
13100,Aluche,Latina,40.40803,-3.74634,5.845694999999999,19.610792999999987
13101,Acacias,Arganzuela,40.40167,-3.70958,2.500674,15.866449000000008
13102,Centro,Centro,40.41304,-3.70137,1.3814360000000003,14.117759000000015
13103,Centro,Centro,40.41881,-3.70494,1.817727,13.862315000000017
13104,Villaverde,Villaverde,40.34176,-3.68523,10.357870000000004,19.62136199999999
13105,Carabanchel,Carabanchel,40.36093,-3.76093,9.678563,22.695715999999976
13106,Villaverde,Villaverde,40.34253,-3.67582,10.266599000000005,19.437853999999987
13107,Centro,Centro,40.40936,-3.7076,1.604628,15.040397000000016
13108,Centro,Centro,40.42071,-3.70616,1.4586130000000002,13.896649000000016
13109,Malasaña,Centro,40.42103,-3.7063,1.507543,13.976870000000018
13110,Malasaña,Centro,40.42103,-3.70652,1.507543,13.976870000000018
13111,Malasaña,Centro,40.42253,-3.70659,1.885954,14.058737000000017
13112,Malasaña,Centro,40.42217,-3.70599,1.822198,13.99498100000002
13113,Retiro,Retiro,40.41978,-3.67748,4.076366999999999,11.755783000000006
13114,Puente de Vallecas,Puente de Vallecas,40.38901,-3.66539,5.979625000000001,14.296638000000016
13115,Ciudad Lineal,Ciudad Lineal,40.43392,-3.63617,8.074757000000002,8.072563999999996
13116,Ciudad Lineal,Ciudad Lineal,40.42471,-3.64111,7.478890000000002,8.959612000000003
13117,Argüelles,Moncloa - Aravaca,40.42173,-3.71863,2.634251,15.525045000000013
13118,Centro,Centro,40.4107,-3.70096,2.037455,14.450151000000016
13119,Centro,Centro,40.41557,-3.70758,0.815169,14.771158000000018
13121,Aluche,Latina,40.40973,-3.73896,3.4743919999999995,17.239489999999986
13122,Ciudad Lineal,Ciudad Lineal,40.43885,-3.6453,7.481930000000003,8.367542
13123,Usera,Usera,40.37806,-3.70684,5.714472000000001,17.853592999999986
13124,Tetuán,Tetuán,40.4527,-3.70399,5.043174000000002,13.318862000000005
13125,Aluche,Latina,40.4051,-3.75406,5.036873999999999,18.80197199999999
13126,Villa de Vallecas,Villa de Vallecas,40.36658,-3.61839,11.496073000000004,14.737809
13127,Barajas,Barajas,40.47315,-3.58682,14.525911999999996,2.6040110000000003
13128,Embajadores,Centro,40.40813,-3.70664,1.6947979999999998,15.130567000000015
13129,San Blas,San Blas - Canillejas,40.42708,-3.61949,9.787865,8.156261999999996
13130,San Blas,San Blas - Canillejas,40.42815,-3.61914,9.658404,8.116192999999997
13131,El Viso,Chamartín,40.45038,-3.69039,5.510933,13.00206600000001
13132,Aluche,Latina,40.4121,-3.73149,2.917247,16.682345
13133,Palacio,Centro,40.41193,-3.71189,1.4692900000000002,15.183802000000014
13134,Puente de Vallecas,Puente de Vallecas,40.39573,-3.64819,6.805653000000001,12.617295000000002
13135,Embajadores,Centro,40.41114,-3.70097,2.037455,14.450151000000016
13136,Arganzuela,Arganzuela,40.40164,-3.69303,3.4733689999999995,14.999390000000018
13137,Centro,Centro,40.42153,-3.70422,1.67399,13.846773000000017
13138,Malasaña,Centro,40.42127,-3.70663,1.507543,13.976870000000018
13139,Ciudad Lineal,Ciudad Lineal,40.4557,-3.65689,8.132664000000002,9.239242000000006
13140,Malasaña,Centro,40.42501,-3.7041,2.132136,13.882690000000016
13141,Malasaña,Centro,40.42491,-3.70451,2.413148,14.057348000000015
13142,Centro,Centro,40.42202,-3.70641,1.658641,14.356704000000017
13143,Malasaña,Centro,40.42931,-3.70784,2.450779999999999,13.886528000000016
13144,Salamanca,Salamanca,40.4233,-3.69029,2.992769,12.544467000000012
13145,Hortaleza,Hortaleza,40.47151,-3.63451,11.517874999999998,6.877385999999999
13146,Malasaña,Centro,40.42141,-3.70648,1.658641,14.356704000000017
13147,Arganzuela,Arganzuela,40.39637,-3.6943,3.500156,15.363865000000011
13148,Chamberí,Chamberí,40.43901,-3.70695,3.564686,13.366056000000007
13149,Guindalera,Salamanca,40.43184,-3.66865,5.421696000000002,10.449846000000006
13150,Usera,Usera,40.3881,-3.70872,4.71276,17.329732999999987
13151,Centro,Centro,40.42518,-3.71114,2.399453999999999,14.675612000000015
13152,Moncloa,Moncloa - Aravaca,40.45898,-3.77981,9.305863,21.355686999999985
13153,Usera,Usera,40.39191,-3.70495,4.172090999999999,16.789064
13154,Embajadores,Centro,40.40922,-3.70234,1.866241,14.89234000000002
13155,Tetuán,Tetuán,40.45962,-3.69388,6.226178000000004,12.103987000000004
13156,Embajadores,Centro,40.40763,-3.7091,1.958777,15.394546000000012
13157,Malasaña,Centro,40.42259,-3.70667,1.885954,14.058737000000017
13158,Centro,Centro,40.42217,-3.70754,1.466627,14.164690000000013
13159,Centro,Centro,40.42256,-3.7074,1.5155200000000002,14.213583000000014
13160,Malasaña,Centro,40.4212,-3.70652,1.507543,13.976870000000018
13161,Centro,Centro,40.4228,-3.70783,1.5321150000000003,14.230178000000016
13162,Malasaña,Centro,40.42279,-3.70797,1.5321150000000003,14.230178000000016
13163,Malasaña,Centro,40.42256,-3.70798,1.5155200000000002,14.213583000000014
13164,Centro,Centro,40.42253,-3.70784,1.5155200000000002,14.213583000000014
13165,Malasaña,Centro,40.42092,-3.70671,1.507543,13.976870000000018
13166,Centro,Centro,40.42143,-3.70656,1.658641,14.356704000000017
13167,Carabanchel,Carabanchel,40.39324,-3.72141,4.545113,17.980881999999987
13168,Lista,Salamanca,40.43432,-3.67883,4.882154000000001,11.331229000000006
13169,Puente de Vallecas,Puente de Vallecas,40.39262,-3.65982,5.696158,13.870267000000018
13170,Sol,Centro,40.4147,-3.7071,1.1104379999999998,14.608355000000014
13171,Cortes,Centro,40.41335,-3.69723,2.13224,13.965024000000016
13172,Malasaña,Centro,40.42234,-3.70593,1.822198,13.99498100000002
13173,Gaztambide,Chamberí,40.43307,-3.71196,3.128835,14.41840600000001
13174,Arganzuela,Arganzuela,40.40428,-3.69067,3.039868,14.565889000000016
13175,Centro,Centro,40.4096,-3.69932,2.473567,14.449017000000014
13177,Ciudad Lineal,Ciudad Lineal,40.46769,-3.66889,8.789553000000002,10.987442000000003
13178,Embajadores,Centro,40.4102,-3.70031,2.0516429999999994,14.563994000000012
13179,Chamberí,Chamberí,40.43651,-3.70711,3.332184,13.943707000000009
13180,Centro,Centro,40.41068,-3.70045,2.037455,14.450151000000016
13181,Centro,Centro,40.42634,-3.70897,2.2355179999999995,14.303484000000015
13182,Moncloa,Moncloa - Aravaca,40.43221,-3.7346,4.328645000000001,17.1269
13183,Malasaña,Centro,40.42623,-3.70957,2.2355179999999995,14.303484000000015
13184,Centro,Centro,40.42631,-3.7097,2.2355179999999995,14.303484000000015
13185,Centro,Centro,40.4251,-3.70932,2.059931,14.491990000000012
13186,Malasaña,Centro,40.42542,-3.70933,2.017718,14.314777000000014
13187,Malasaña,Centro,40.42616,-3.70734,1.94811,14.245169000000011
13188,Centro,Centro,40.42608,-3.70801,2.008163,14.305222000000011
13189,Malasaña,Centro,40.42523,-3.70897,2.011039,14.308098000000014
13190,Villa de Vallecas,Villa de Vallecas,40.36663,-3.59187,13.114308000000008,16.356044
13191,Puente de Vallecas,Puente de Vallecas,40.39314,-3.66909,5.534507,13.881219000000016
13192,Centro,Centro,40.42731,-3.70749,2.193823,14.013914000000016
13193,San Blas,San Blas - Canillejas,40.44734,-3.5945,12.309256999999992,6.181365999999999
13194,Centro,Centro,40.42022,-3.69754,2.31748,13.364384000000014
13195,Centro,Centro,40.42106,-3.69703,2.6432930000000003,13.291272000000015
13196,Centro,Centro,40.42076,-3.69906,2.38296,13.429864000000016
13197,La Latina,Centro,40.41217,-3.71023,1.4504470000000005,14.88621600000002
13198,Carabanchel,Carabanchel,40.36453,-3.76061,9.191826,22.62759499999997
13199,Sol,Centro,40.41702,-3.70717,0.446113,14.448640000000012
13200,Centro,Centro,40.40871,-3.70075,2.108081,14.702285000000018
13201,Carabanchel,Carabanchel,40.39845,-3.71753,3.707038,17.14280699999999
13202,Embajadores,Centro,40.41076,-3.70852,1.3439290000000004,14.77969800000002
13203,Palacio,Centro,40.42168,-3.70906,1.5766940000000005,14.274757000000015
13204,Chamberí,Chamberí,40.43448,-3.69493,3.787626999999999,12.822434000000008
13205,San Blas,San Blas - Canillejas,40.43591,-3.60906,10.757357999999996,6.641749999999998
13206,Centro,Centro,40.4151,-3.70074,1.6365440000000002,13.693038000000016
13207,Villaverde,Villaverde,40.35339,-3.68152,8.991057000000003,18.162312
13208,Chamartín,Chamartín,40.44699,-3.67601,6.252505000000002,11.552888000000006
13209,La Latina,Centro,40.40721,-3.70392,1.804652,14.984179000000015
13210,Centro,Centro,40.41574,-3.70107,1.904294,13.667550000000018
13211,Valdeacederas,Tetuán,40.46773,-3.69911,6.968715000000002,13.167250000000006
13212,Puente de Vallecas,Puente de Vallecas,40.39309,-3.6705,5.265354,14.028704000000015
13213,Ciudad Lineal,Ciudad Lineal,40.43495,-3.6551,6.287974000000002,9.420477000000004
13214,Centro,Centro,40.41459,-3.70226,2.062243,13.825499000000018
13215,Arganzuela,Arganzuela,40.40308,-3.69148,3.164925,14.690946000000018
13216,Centro,Centro,40.40581,-3.70189,2.172853,15.119493000000013
13217,Puente de Vallecas,Puente de Vallecas,40.38601,-3.67188,5.743668,14.871739000000016
13218,Recoletos,Salamanca,40.42679,-3.68548,3.8021089999999984,11.916709000000006
13219,Chamberí,Chamberí,40.43262,-3.70201,2.9358329999999992,13.656600000000012
13220,Embajadores,Centro,40.41257,-3.70424,1.3837590000000002,14.153892000000017
13221,Centro,Centro,40.41082,-3.70439,1.6618229999999998,15.097592000000017
13222,Malasaña,Centro,40.42046,-3.702,1.945769,13.837527000000016
13223,Centro,Centro,40.41537,-3.7079,0.815169,14.771158000000018
13224,Salamanca,Salamanca,40.43154,-3.68349,4.229474999999999,11.885519000000007
13225,Centro,Centro,40.42279,-3.69905,2.528828,13.382120000000011
13226,Puente de Vallecas,Puente de Vallecas,40.39398,-3.66995,5.211926,13.973884000000016
13227,Malasaña,Centro,40.4229,-3.70573,1.885954,14.058737000000017
13228,Prosperidad,Chamartín,40.44573,-3.66949,6.654402000000002,11.069306000000008
13229,Cortes,Centro,40.41582,-3.69919,2.1598399999999995,13.584231000000017
13230,Castilla,Chamartín,40.46665,-3.68752,7.102109000000003,11.876606000000004
13231,Palos do Moguer,Arganzuela,40.40289,-3.6952,2.8121210000000003,15.047060000000016
13232,Cortes,Centro,40.41517,-3.70123,1.6365440000000002,13.693038000000016
13233,San Blas,San Blas - Canillejas,40.44424,-3.57702,14.268302999999994,5.915786999999999
13234,Embajadores,Centro,40.41226,-3.7071,1.099702,14.535471000000015
13235,Cortes,Centro,40.41749,-3.69942,1.995362,13.504107000000015
13236,Tetuán,Tetuán,40.45809,-3.69999,5.757372000000002,12.765392000000006
13237,Salamanca,Salamanca,40.4347,-3.67473,5.285796000000002,11.168362000000007
13238,Aluche,Latina,40.38585,-3.75497,7.247328999999999,20.859483999999984
13239,Puente de Vallecas,Puente de Vallecas,40.39968,-3.65826,5.763454999999999,12.85487500000001
13240,Villaverde,Villaverde,40.35097,-3.68661,9.151563000000005,18.697412
13241,Carabanchel,Carabanchel,40.39295,-3.71252,4.130738999999999,17.56650799999999
13242,Puente de Vallecas,Puente de Vallecas,40.39837,-3.66385,5.155321,13.079972000000016
13243,Cortes,Centro,40.4141,-3.70022,1.568764,13.932757000000016
13244,Cortes,Centro,40.41308,-3.69977,1.5183940000000002,14.254717000000015
13245,Cortes,Centro,40.413,-3.69979,1.5183940000000002,14.254717000000015
13246,Arganzuela,Arganzuela,40.39273,-3.69539,3.71716,15.81378400000001
13247,Centro,Centro,40.41984,-3.6988,2.200597,13.247501000000014
13248,Centro,Centro,40.42528,-3.69951,2.383615,13.402278000000011
13249,Argüelles,Moncloa - Aravaca,40.43242,-3.72027,3.348626,15.31994600000001
13250,Palos do Moguer,Arganzuela,40.40699,-3.69419,2.989914,14.863326000000017
13251,Centro,Centro,40.41728,-3.69843,2.154973,13.334889000000016
13252,Centro,Centro,40.41816,-3.69813,2.046475,13.226391000000014
13253,Cortes,Centro,40.41871,-3.69646,2.4120889999999995,13.030915000000016
13254,Centro,Centro,40.41842,-3.69782,2.046475,13.226391000000014
13255,Centro,Centro,40.41852,-3.69678,2.198644,13.707389000000015
13256,Centro,Centro,40.41838,-3.69658,2.4120889999999995,13.030915000000016
13257,Centro,Centro,40.41128,-3.69851,2.01308,14.313712000000017
13258,Centro,Centro,40.4203,-3.69846,2.4586779999999995,13.505582000000016
13259,Arganzuela,Arganzuela,40.39378,-3.69415,3.568092,15.645294000000012
13260,Usera,Usera,40.38639,-3.71201,4.921286000000001,17.709689999999988
13261,Centro,Centro,40.40975,-3.6979,2.2750919999999994,14.250542000000015
13262,Centro,Centro,40.42232,-3.70071,2.634235,13.487527000000016
13263,Justicia,Centro,40.4229,-3.69839,2.679055,13.230223000000016
13264,Justicia,Centro,40.42059,-3.69848,2.4586779999999995,13.505582000000016
13265,Centro,Centro,40.42056,-3.69867,2.4586779999999995,13.505582000000016
13266,Centro,Centro,40.42127,-3.69883,2.623076,13.397111000000017
13267,Centro,Centro,40.42201,-3.69881,2.676322,13.450357000000016
13268,Usera,Usera,40.37953,-3.69235,5.603620000000001,16.404985000000007
13269,Puente de Vallecas,Puente de Vallecas,40.38393,-3.66981,5.994122999999999,14.890248000000016
13270,Centro,Centro,40.42037,-3.69699,2.3657989999999995,13.412703000000016
13271,Centro,Centro,40.41932,-3.69716,2.38856,13.435464000000014
13272,Centro,Centro,40.42021,-3.69716,2.336412999999999,13.383317000000014
13273,Centro,Centro,40.41955,-3.69784,2.200597,13.247501000000014
13274,Acacias,Arganzuela,40.3981,-3.70508,2.943508,16.025790000000008
13275,Salamanca,Salamanca,40.42929,-3.67664,4.75753,11.199834000000006
13276,Centro,Centro,40.42061,-3.69721,2.31748,13.364384000000014
13277,Centro,Centro,40.42027,-3.69839,2.4586779999999995,13.505582000000016
13278,Carabanchel,Carabanchel,40.38381,-3.73077,5.529331000000001,18.96509999999999
13279,Chamberí,Chamberí,40.42917,-3.70145,2.760377,13.312089000000014
13280,Trafalgar,Chamberí,40.43072,-3.70165,2.8746339999999995,13.426346000000017
13281,Chamberí,Chamberí,40.43114,-3.70182,2.821206999999999,13.501290000000015
13282,Trafalgar,Chamberí,40.43037,-3.70033,2.929714,13.207552000000014
13283,Trafalgar,Chamberí,40.42883,-3.70007,2.825045999999999,13.489976000000013
13284,Trafalgar,Chamberí,40.43053,-3.70029,2.929714,13.207552000000014
13285,Chamberí,Chamberí,40.43093,-3.70031,2.929714,13.207552000000014
13286,Trafalgar,Chamberí,40.4304,-3.70042,2.929714,13.207552000000014
13287,Justicia,Centro,40.42243,-3.69678,2.811091,13.099955000000016
13288,Centro,Centro,40.42262,-3.69703,2.811091,13.099955000000016
13289,Centro,Centro,40.42309,-3.69719,2.885819,13.174683000000016
13290,Centro,Centro,40.4209,-3.6957,2.5530780000000006,13.201057000000016
13291,Centro,Centro,40.42158,-3.69674,2.6432930000000003,13.291272000000015
13292,Centro,Centro,40.42116,-3.69545,2.5530780000000006,13.201057000000016
13293,Puente de Vallecas,Puente de Vallecas,40.39666,-3.65923,5.640735999999999,13.364681000000015
13294,Centro,Centro,40.42742,-3.70714,2.105988,14.078027000000016
13295,Villaverde,Villaverde,40.3604,-3.69017,7.84287,18.408930999999995
13296,Embajadores,Centro,40.40803,-3.7017,1.989546,14.783147000000016
13297,Centro,Centro,40.42213,-3.69909,2.587519,13.440811000000016
13298,Embajadores,Centro,40.41284,-3.70126,1.5078260000000003,14.244149000000016
13299,Justicia,Centro,40.42054,-3.69966,2.377979999999999,13.424884000000016
13300,Embajadores,Centro,40.40875,-3.69925,2.521825,14.497275000000016
13301,Palacio,Centro,40.41924,-3.70854,1.257762,14.187469000000016
13302,Moncloa,Moncloa - Aravaca,40.42537,-3.72871,3.5848760000000004,16.539899000000005
13303,Centro,Centro,40.41634,-3.70778,0.5257430000000001,14.528270000000015
13304,Palos do Moguer,Arganzuela,40.40502,-3.69618,2.920208,14.607093000000017
